country_name,iso3,year,scheme,peer_rank,peer_name,peer_iso3,distance,similarity_pct,shared_vars
Denmark,DNK,1860,C,2,Belgium,BEL,13.313,86.7,2
Denmark,DNK,1860,C,3,Sweden,SWE,23.499,76.5,2
Denmark,DNK,1860,C,4,Norway,NOR,31.807,68.2,2
Denmark,DNK,1860,C,5,United Kingdom,GBR,39.395,60.6,2
Denmark,DNK,1870,C,1,Germany,DEU,9.894,90.1,2
Denmark,DNK,1870,C,2,Sweden,SWE,12.575,87.4,4
Denmark,DNK,1870,C,3,Canada,CAN,15.132,84.9,3
Denmark,DNK,1870,C,4,Switzerland,CHE,16.19,83.8,3
Denmark,DNK,1870,C,5,United States,USA,22.586,77.4,3
Denmark,DNK,1880,C,1,France,FRA,6.802,93.2,3
Denmark,DNK,1880,C,2,Germany,DEU,9.309,90.7,2
Denmark,DNK,1880,C,3,Sweden,SWE,13.797,86.2,3
Denmark,DNK,1880,C,4,Belgium,BEL,14.625,85.4,3
Denmark,DNK,1880,C,5,Canada,CAN,15.788,84.2,2
Denmark,DNK,1890,C,1,Germany,DEU,9.43,90.6,2
Denmark,DNK,1890,C,2,Norway,NOR,12.214,87.8,4
Denmark,DNK,1890,C,3,Netherlands,NLD,13.677,86.3,4
Denmark,DNK,1890,C,4,Canada,CAN,14.667,85.3,3
Denmark,DNK,1890,C,5,France,FRA,17.261,82.7,4
Denmark,DNK,1900,C,1,Netherlands,NLD,8.474,91.5,3
Denmark,DNK,1900,C,2,Germany,DEU,9.009,91.0,2
Denmark,DNK,1900,C,3,Sweden,SWE,11.024,89.0,3
Denmark,DNK,1900,C,4,Norway,NOR,12.072,87.9,3
Denmark,DNK,1900,C,5,Belgium,BEL,14.845,85.2,3
Denmark,DNK,1910,C,1,Netherlands,NLD,8.858,91.1,4
Denmark,DNK,1910,C,2,Germany,DEU,11.274,88.7,2
Denmark,DNK,1910,C,3,Norway,NOR,12.066,87.9,4
Denmark,DNK,1910,C,4,Ireland,IRL,12.348,87.7,2
Denmark,DNK,1910,C,5,United Kingdom,GBR,14.125,85.9,4
Denmark,DNK,1920,C,1,Netherlands,NLD,2.793,97.2,3
Denmark,DNK,1920,C,2,United Kingdom,GBR,3.766,96.2,3
Denmark,DNK,1920,C,3,Belgium,BEL,8.657,91.3,3
Denmark,DNK,1920,C,4,Sweden,SWE,9.233,90.8,3
Denmark,DNK,1920,C,5,Norway,NOR,9.524,90.5,3
Denmark,DNK,1930,C,1,United Kingdom,GBR,3.015,97.0,3
Denmark,DNK,1930,C,2,Netherlands,NLD,5.415,94.6,3
Denmark,DNK,1930,C,3,Sweden,SWE,9.737,90.3,3
Denmark,DNK,1930,C,4,Belgium,BEL,11.632,88.4,3
Denmark,DNK,1930,C,5,Switzerland,CHE,14.864,85.1,3
Denmark,DNK,1940,C,1,Sweden,SWE,2.279,97.7,3
Denmark,DNK,1940,C,2,Netherlands,NLD,3.001,97.0,3
Denmark,DNK,1940,C,3,Norway,NOR,8.33,91.7,3
Denmark,DNK,1940,C,4,Germany,DEU,12.509,87.5,2
Denmark,DNK,1940,C,5,Canada,CAN,14.537,85.5,3
Denmark,DNK,1950,C,1,Sweden,SWE,4.964,95.0,4
Denmark,DNK,1950,C,2,United Kingdom,GBR,5.571,94.4,4
Denmark,DNK,1950,C,3,Netherlands,NLD,6.473,93.5,4
Denmark,DNK,1950,C,4,Norway,NOR,8.63,91.4,4
Denmark,DNK,1950,C,5,Canada,CAN,10.757,89.2,4
Denmark,DNK,1960,C,1,United Kingdom,GBR,4.16,95.8,4
Denmark,DNK,1960,C,2,Canada,CAN,4.983,95.0,4
Denmark,DNK,1960,C,3,Sweden,SWE,5.551,94.4,4
Denmark,DNK,1960,C,4,Australia,AUS,7.911,92.1,4
Denmark,DNK,1960,C,5,Norway,NOR,8.107,91.9,4
Denmark,DNK,1970,C,1,Canada,CAN,4.323,95.7,4
Denmark,DNK,1970,C,2,Sweden,SWE,6.332,93.7,4
Denmark,DNK,1970,C,3,Netherlands,NLD,7.285,92.7,4
Denmark,DNK,1970,C,4,United Kingdom,GBR,7.676,92.3,4
Denmark,DNK,1970,C,5,Australia,AUS,7.95,92.0,4
Denmark,DNK,1980,C,1,France,FRA,5.512,94.5,4
Denmark,DNK,1980,C,2,Australia,AUS,7.09,92.9,4
Denmark,DNK,1980,C,3,Canada,CAN,7.309,92.7,4
Denmark,DNK,1980,C,4,Japan,JPN,8.08,91.9,4
Denmark,DNK,1980,C,5,United Kingdom,GBR,9.375,90.6,4
Denmark,DNK,1990,C,1,Norway,NOR,5.923,94.1,4
Denmark,DNK,1990,C,2,Finland,FIN,6.276,93.7,4
Denmark,DNK,1990,C,3,France,FRA,7.816,92.2,4
Denmark,DNK,1990,C,4,Netherlands,NLD,8.124,91.9,4
Denmark,DNK,1990,C,5,Sweden,SWE,8.828,91.2,4
Denmark,DNK,2000,C,1,France,FRA,7.5,92.5,4
Denmark,DNK,2000,C,2,Canada,CAN,7.812,92.2,4
Denmark,DNK,2000,C,3,Netherlands,NLD,8.599,91.4,4
Denmark,DNK,2000,C,4,Switzerland,CHE,8.72,91.3,4
Denmark,DNK,2000,C,5,Germany,DEU,8.752,91.2,3
Egypt,EGY,1820,C,1,Peru,PER,4.147,95.9,2
Egypt,EGY,1820,C,2,Indonesia,IDN,11.707,88.3,2
Egypt,EGY,1820,C,3,Japan,JPN,14.753,85.2,2
Egypt,EGY,1820,C,4,Sweden,SWE,16.108,83.9,2
Egypt,EGY,1820,C,5,Brazil,BRA,19.379,80.6,2
Egypt,EGY,1870,C,1,Jamaica,JAM,6.44,93.6,2
Egypt,EGY,1870,C,2,India,IND,8.638,91.4,3
Egypt,EGY,1870,C,3,Brazil,BRA,9.258,90.7,3
Egypt,EGY,1870,C,4,Japan,JPN,10.605,89.4,3
Egypt,EGY,1870,C,5,Russia,RUS,10.701,89.3,2
Egypt,EGY,1890,C,1,India,IND,2.247,97.8,2
Egypt,EGY,1890,C,2,Brazil,BRA,6.635,93.4,2
Egypt,EGY,1890,C,3,Philippines,PHL,7.736,92.3,2
Egypt,EGY,1890,C,4,South Africa,ZAF,12.034,88.0,2
Egypt,EGY,1890,C,5,China,CHN,12.121,87.9,2
Egypt,EGY,1910,C,1,Philippines,PHL,3.364,96.6,2
Egypt,EGY,1910,C,2,Peru,PER,4.969,95.0,2
Egypt,EGY,1910,C,3,Brazil,BRA,8.074,91.9,2
Egypt,EGY,1910,C,4,South Africa,ZAF,9.617,90.4,2
Egypt,EGY,1910,C,5,China,CHN,10.53,89.5,2
Egypt,EGY,1930,C,1,Brazil,BRA,5.583,94.4,2
Egypt,EGY,1930,C,2,Mexico,MEX,7.493,92.5,2
Egypt,EGY,1930,C,3,China,CHN,9.073,90.9,2
Egypt,EGY,1930,C,4,Venezuela,VEN,11.049,89.0,2
Egypt,EGY,1930,C,5,Russia,RUS,15.65,84.4,2
Egypt,EGY,1940,C,1,Brazil,BRA,8.365,91.6,2
Egypt,EGY,1940,C,2,Peru,PER,9.928,90.1,2
Egypt,EGY,1940,C,3,Venezuela,VEN,10.961,89.0,2
Egypt,EGY,1940,C,4,Mexico,MEX,13.301,86.7,2
Egypt,EGY,1940,C,5,Bolivia,BOL,16.815,83.2,2
Egypt,EGY,1950,C,1,China,CHN,8.744,91.3,4
Egypt,EGY,1950,C,2,India,IND,9.271,90.7,4
Egypt,EGY,1950,C,3,Bolivia,BOL,13.718,86.3,4
Egypt,EGY,1950,C,4,Peru,PER,13.772,86.2,4
Egypt,EGY,1950,C,5,South Korea,KOR,17.408,82.6,4
Egypt,EGY,1960,C,1,Indonesia,IDN,6.356,93.6,3
Egypt,EGY,1960,C,2,India,IND,12.624,87.4,4
Egypt,EGY,1960,C,3,China,CHN,14.678,85.3,4
Egypt,EGY,1960,C,4,Bolivia,BOL,17.169,82.8,4
Egypt,EGY,1960,C,5,Brazil,BRA,18.807,81.2,4
Egypt,EGY,1970,C,1,Indonesia,IDN,2.814,97.2,3
Egypt,EGY,1970,C,2,India,IND,6.076,93.9,4
Egypt,EGY,1970,C,3,Peru,PER,20.177,79.8,4
Egypt,EGY,1970,C,4,Bolivia,BOL,22.117,77.9,4
Egypt,EGY,1970,C,5,Brazil,BRA,22.201,77.8,4
Egypt,EGY,1980,C,1,Indonesia,IDN,8.993,91.0,3
Egypt,EGY,1980,C,2,Brazil,BRA,16.807,83.2,4
Egypt,EGY,1980,C,3,Peru,PER,17.288,82.7,4
Egypt,EGY,1980,C,4,India,IND,17.641,82.4,4
Egypt,EGY,1980,C,5,Philippines,PHL,17.692,82.3,4
Egypt,EGY,1990,C,1,Philippines,PHL,11.539,88.5,4
Egypt,EGY,1990,C,2,Brazil,BRA,12.237,87.8,4
Egypt,EGY,1990,C,3,Colombia,COL,12.549,87.5,4
Egypt,EGY,1990,C,4,South Africa,ZAF,13.129,86.9,4
Egypt,EGY,1990,C,5,Peru,PER,14.133,85.9,4
Egypt,EGY,2000,C,1,Indonesia,IDN,4.935,95.1,3
Egypt,EGY,2000,C,2,Colombia,COL,6.767,93.2,4
Egypt,EGY,2000,C,3,Philippines,PHL,9.415,90.6,4
Egypt,EGY,2000,C,4,Brazil,BRA,9.71,90.3,4
Egypt,EGY,2000,C,5,Peru,PER,11.454,88.5,4
Finland,FIN,1870,C,1,Greece,GRC,1.851,98.1,3
Finland,FIN,1870,C,2,Venezuela,VEN,4.363,95.6,2
Finland,FIN,1870,C,3,Argentina,ARG,6.935,93.1,3
Finland,FIN,1870,C,4,Russia,RUS,7.403,92.6,2
Finland,FIN,1870,C,5,South Africa,ZAF,8.337,91.7,2
Finland,FIN,1880,C,1,Greece,GRC,3.366,96.6,2
Finland,FIN,1880,C,2,Venezuela,VEN,5.408,94.6,2
Finland,FIN,1880,C,3,South Africa,ZAF,7.084,92.9,2
Finland,FIN,1880,C,4,Russia,RUS,8.254,91.7,2
Finland,FIN,1880,C,5,Chile,CHL,8.544,91.5,2
Finland,FIN,1890,C,1,Greece,GRC,5.372,94.6,3
Finland,FIN,1890,C,2,South Africa,ZAF,6.389,93.6,3
Finland,FIN,1890,C,3,Venezuela,VEN,6.495,93.5,2
Finland,FIN,1890,C,4,Portugal,PRT,8.557,91.4,3
Finland,FIN,1890,C,5,Russia,RUS,10.51,89.5,2
Finland,FIN,1900,C,1,Portugal,PRT,6.604,93.4,2
Finland,FIN,1900,C,2,Italy,ITA,6.935,93.1,3
Finland,FIN,1900,C,3,Japan,JPN,8.74,91.3,3
Finland,FIN,1900,C,4,Greece,GRC,9.307,90.7,2
Finland,FIN,1900,C,5,South Africa,ZAF,12.793,87.2,2
Finland,FIN,1910,C,1,Greece,GRC,7.945,92.1,2
Finland,FIN,1910,C,2,China,CHN,9.354,90.6,2
Finland,FIN,1910,C,3,Russia,RUS,9.882,90.1,2
Finland,FIN,1910,C,4,Uruguay,URY,12.166,87.8,3
Finland,FIN,1910,C,5,Portugal,PRT,13.382,86.6,3
Finland,FIN,1920,C,1,Poland,POL,3.516,96.5,2
Finland,FIN,1920,C,2,Greece,GRC,6.595,93.4,3
Finland,FIN,1920,C,3,Italy,ITA,7.683,92.3,3
Finland,FIN,1920,C,4,Uruguay,URY,8.255,91.7,3
Finland,FIN,1920,C,5,Portugal,PRT,11.397,88.6,2
Finland,FIN,1930,C,1,Italy,ITA,3.327,96.7,3
Finland,FIN,1930,C,2,Greece,GRC,5.161,94.8,2
Finland,FIN,1930,C,3,Spain,ESP,10.051,89.9,3
Finland,FIN,1930,C,4,Uruguay,URY,12.682,87.3,3
Finland,FIN,1930,C,5,Argentina,ARG,12.79,87.2,3
Finland,FIN,1940,C,1,Hungary,HUN,7.931,92.1,2
Finland,FIN,1940,C,2,Japan,JPN,8.18,91.8,2
Finland,FIN,1940,C,3,Spain,ESP,10.521,89.5,3
Finland,FIN,1940,C,4,Russia,RUS,15.213,84.8,3
Finland,FIN,1940,C,5,Chile,CHL,16.664,83.3,3
Finland,FIN,1950,C,1,Uruguay,URY,8.09,91.9,3
Finland,FIN,1950,C,2,Argentina,ARG,8.592,91.4,4
Finland,FIN,1950,C,3,Belgium,BEL,8.87,91.1,4
Finland,FIN,1950,C,4,Hungary,HUN,11.011,89.0,3
Finland,FIN,1950,C,5,Italy,ITA,11.11,88.9,4
Finland,FIN,1960,C,1,Belgium,BEL,4.088,95.9,4
Finland,FIN,1960,C,2,Italy,ITA,9.236,90.8,4
Finland,FIN,1960,C,3,Argentina,ARG,9.978,90.0,4
Finland,FIN,1960,C,4,Ireland,IRL,11.202,88.8,4
Finland,FIN,1960,C,5,Russia,RUS,11.515,88.5,3
Finland,FIN,1970,C,1,Belgium,BEL,4.418,95.6,3
Finland,FIN,1970,C,2,Italy,ITA,7.027,93.0,3
Finland,FIN,1970,C,3,Argentina,ARG,12.009,88.0,3
Finland,FIN,1970,C,4,Ireland,IRL,13.433,86.6,3
Finland,FIN,1970,C,5,Netherlands,NLD,14.309,85.7,3
Finland,FIN,1980,C,1,Belgium,BEL,6.191,93.8,4
Finland,FIN,1980,C,2,Netherlands,NLD,9.361,90.6,4
Finland,FIN,1980,C,3,Italy,ITA,9.549,90.5,4
Finland,FIN,1980,C,4,France,FRA,10.646,89.4,4
Finland,FIN,1980,C,5,Denmark,DNK,10.98,89.0,4
Finland,FIN,1990,C,1,Belgium,BEL,5.472,94.5,4
Finland,FIN,1990,C,2,Denmark,DNK,6.276,93.7,4
Finland,FIN,1990,C,3,Netherlands,NLD,6.586,93.4,4
Finland,FIN,1990,C,4,Norway,NOR,10.329,89.7,4
Finland,FIN,1990,C,5,France,FRA,10.353,89.6,4
Finland,FIN,2000,C,1,Belgium,BEL,6.719,93.3,4
Finland,FIN,2000,C,2,Netherlands,NLD,6.804,93.2,4
Finland,FIN,2000,C,3,Sweden,SWE,8.029,92.0,4
Finland,FIN,2000,C,4,Germany,DEU,9.656,90.3,3
Finland,FIN,2000,C,5,France,FRA,9.776,90.2,4
France,FRA,1820,C,1,Portugal,PRT,8.608,91.4,2
France,FRA,1820,C,2,Denmark,DNK,11.553,88.4,2
France,FRA,1820,C,3,Belgium,BEL,19.633,80.4,2
France,FRA,1820,C,4,Japan,JPN,19.748,80.3,2
France,FRA,1820,C,5,Argentina,ARG,22.702,77.3,2
France,FRA,1830,C,1,Sweden,SWE,76.982,23.0,2
France,FRA,1840,C,1,Denmark,DNK,14.374,85.6,2
France,FRA,1840,C,2,Sweden,SWE,77.708,22.3,2
France,FRA,1850,C,1,Italy,ITA,5.501,94.5,2
France,FRA,1850,C,2,Denmark,DNK,5.546,94.5,3
France,FRA,1850,C,3,Belgium,BEL,10.039,90.0,3
France,FRA,1850,C,4,Sweden,SWE,19.021,81.0,3
France,FRA,1850,C,5,Australia,AUS,23.577,76.4,2
France,FRA,1860,C,1,Denmark,DNK,10.754,89.2,2
France,FRA,1860,C,2,Belgium,BEL,14.078,85.9,2
France,FRA,1860,C,3,United Kingdom,GBR,32.33,67.7,2
France,FRA,1860,C,4,Sweden,SWE,34.073,65.9,2
France,FRA,1860,C,5,Netherlands,NLD,39.449,60.6,2
France,FRA,1870,C,1,Germany,DEU,16.307,83.7,2
France,FRA,1870,C,2,Netherlands,NLD,17.326,82.7,4
France,FRA,1870,C,3,Belgium,BEL,23.471,76.5,4
France,FRA,1870,C,4,Switzerland,CHE,24.738,75.3,3
France,FRA,1870,C,5,Canada,CAN,28.367,71.6,3
France,FRA,1880,C,1,Denmark,DNK,6.802,93.2,3
France,FRA,1880,C,2,Germany,DEU,8.966,91.0,2
France,FRA,1880,C,3,Belgium,BEL,13.394,86.6,3
France,FRA,1880,C,4,Netherlands,NLD,13.977,86.0,3
France,FRA,1880,C,5,Switzerland,CHE,15.358,84.6,3
France,FRA,1890,C,1,Germany,DEU,3.461,96.5,2
France,FRA,1890,C,2,Canada,CAN,12.654,87.3,3
France,FRA,1890,C,3,Netherlands,NLD,12.934,87.1,4
France,FRA,1890,C,4,Belgium,BEL,14.622,85.4,4
France,FRA,1890,C,5,Denmark,DNK,17.261,82.7,4
France,FRA,1900,C,1,Germany,DEU,2.342,97.7,2
France,FRA,1900,C,2,Canada,CAN,8.281,91.7,2
France,FRA,1900,C,3,Netherlands,NLD,10.79,89.2,3
France,FRA,1900,C,4,Belgium,BEL,14.086,85.9,3
France,FRA,1900,C,5,Denmark,DNK,16.165,83.8,3
France,FRA,1910,C,1,Germany,DEU,4.764,95.2,2
France,FRA,1910,C,2,Sweden,SWE,15.772,84.2,4
France,FRA,1910,C,3,Netherlands,NLD,16.057,83.9,4
France,FRA,1910,C,4,Belgium,BEL,16.781,83.2,4
France,FRA,1910,C,5,Denmark,DNK,22.429,77.6,4
France,FRA,1920,C,1,Germany,DEU,5.075,94.9,2
France,FRA,1920,C,2,Canada,CAN,8.887,91.1,2
France,FRA,1920,C,3,Switzerland,CHE,13.531,86.5,3
France,FRA,1920,C,4,Denmark,DNK,15.083,84.9,3
France,FRA,1920,C,5,Sweden,SWE,15.47,84.5,3
France,FRA,1930,C,1,Germany,DEU,6.205,93.8,2
France,FRA,1930,C,2,Canada,CAN,7.296,92.7,3
France,FRA,1930,C,3,United Kingdom,GBR,13.251,86.7,3
France,FRA,1930,C,4,Belgium,BEL,14.132,85.9,3
France,FRA,1930,C,5,Denmark,DNK,14.908,85.1,3
France,FRA,1940,C,1,Germany,DEU,13.598,86.4,2
France,FRA,1940,C,2,Ireland,IRL,14.619,85.4,2
France,FRA,1940,C,3,Belgium,BEL,18.557,81.4,3
France,FRA,1940,C,4,Japan,JPN,22.233,77.8,2
France,FRA,1940,C,5,Finland,FIN,23.532,76.5,3
France,FRA,1950,C,1,Germany,DEU,8.346,91.7,3
France,FRA,1950,C,2,Ireland,IRL,18.037,82.0,4
France,FRA,1950,C,3,Sweden,SWE,20.354,79.6,4
France,FRA,1950,C,4,Belgium,BEL,21.148,78.9,4
France,FRA,1950,C,5,Switzerland,CHE,21.573,78.4,4
France,FRA,1960,C,1,Belgium,BEL,8.532,91.5,4
France,FRA,1960,C,2,Germany,DEU,8.582,91.4,3
France,FRA,1960,C,3,Netherlands,NLD,9.187,90.8,4
France,FRA,1960,C,4,Finland,FIN,11.593,88.4,4
France,FRA,1960,C,5,Sweden,SWE,11.606,88.4,4
France,FRA,1970,C,1,Germany,DEU,7.553,92.4,3
France,FRA,1970,C,2,Canada,CAN,8.397,91.6,4
France,FRA,1970,C,3,Sweden,SWE,9.282,90.7,4
France,FRA,1970,C,4,Japan,JPN,9.384,90.6,4
France,FRA,1970,C,5,Netherlands,NLD,9.416,90.6,4
France,FRA,1980,C,1,Canada,CAN,4.694,95.3,4
France,FRA,1980,C,2,Norway,NOR,5.356,94.6,4
France,FRA,1980,C,3,Denmark,DNK,5.512,94.5,4
France,FRA,1980,C,4,Sweden,SWE,5.815,94.2,4
France,FRA,1980,C,5,United Kingdom,GBR,5.903,94.1,4
France,FRA,1990,C,1,United Kingdom,GBR,6.212,93.8,4
France,FRA,1990,C,2,Netherlands,NLD,6.509,93.5,4
France,FRA,1990,C,3,Norway,NOR,6.601,93.4,4
France,FRA,1990,C,4,Sweden,SWE,6.608,93.4,4
France,FRA,1990,C,5,Canada,CAN,7.142,92.9,4
France,FRA,2000,C,1,Sweden,SWE,3.525,96.5,4
France,FRA,2000,C,2,Germany,DEU,7.365,92.6,3
France,FRA,2000,C,3,Denmark,DNK,7.5,92.5,4
France,FRA,2000,C,4,Netherlands,NLD,7.638,92.4,4
France,FRA,2000,C,5,Japan,JPN,7.965,92.0,4
Germany,DEU,1870,C,1,Canada,CAN,4.533,95.5,2
Germany,DEU,1870,C,2,Switzerland,CHE,7.774,92.2,2
Germany,DEU,1870,C,3,Denmark,DNK,9.894,90.1,2
Germany,DEU,1870,C,4,Norway,NOR,10.552,89.4,2
Germany,DEU,1870,C,5,France,FRA,16.307,83.7,2
Germany,DEU,1880,C,1,Canada,CAN,6.511,93.5,2
Germany,DEU,1880,C,2,Norway,NOR,7.59,92.4,2
Germany,DEU,1880,C,3,France,FRA,8.966,91.0,2
Germany,DEU,1880,C,4,Denmark,DNK,9.309,90.7,2
Germany,DEU,1880,C,5,Switzerland,CHE,12.827,87.2,2
Germany,DEU,1890,C,1,France,FRA,3.461,96.5,2
Germany,DEU,1890,C,2,Canada,CAN,6.395,93.6,2
Germany,DEU,1890,C,3,Denmark,DNK,9.43,90.6,2
Germany,DEU,1890,C,4,Norway,NOR,12.6,87.4,2
Germany,DEU,1890,C,5,Netherlands,NLD,14.982,85.0,2
Germany,DEU,1900,C,1,France,FRA,2.342,97.7,2
Germany,DEU,1900,C,2,Canada,CAN,6.683,93.3,2
Germany,DEU,1900,C,3,Denmark,DNK,9.009,91.0,2
Germany,DEU,1900,C,4,Netherlands,NLD,10.461,89.5,2
Germany,DEU,1900,C,5,Australia,AUS,15.596,84.4,2
Germany,DEU,1910,C,1,France,FRA,4.764,95.2,2
Germany,DEU,1910,C,2,Canada,CAN,11.002,89.0,2
Germany,DEU,1910,C,3,Denmark,DNK,11.274,88.7,2
Germany,DEU,1910,C,4,Netherlands,NLD,12.953,87.0,2
Germany,DEU,1910,C,5,Sweden,SWE,14.924,85.1,2
Germany,DEU,1920,C,1,France,FRA,5.075,94.9,2
Germany,DEU,1920,C,2,Norway,NOR,11.761,88.2,2
Germany,DEU,1920,C,3,Sweden,SWE,12.019,88.0,2
Germany,DEU,1920,C,4,Canada,CAN,13.653,86.3,2
Germany,DEU,1920,C,5,Denmark,DNK,17.673,82.3,2
Germany,DEU,1930,C,1,France,FRA,6.205,93.8,2
Germany,DEU,1930,C,2,Australia,AUS,10.225,89.8,2
Germany,DEU,1930,C,3,Sweden,SWE,11.581,88.4,2
Germany,DEU,1930,C,4,Canada,CAN,11.714,88.3,2
Germany,DEU,1930,C,5,Norway,NOR,12.473,87.5,2
Germany,DEU,1940,C,1,Canada,CAN,5.365,94.6,2
Germany,DEU,1940,C,2,Switzerland,CHE,9.097,90.9,2
Germany,DEU,1940,C,3,Australia,AUS,9.791,90.2,2
Germany,DEU,1940,C,4,Denmark,DNK,12.509,87.5,2
Germany,DEU,1940,C,5,France,FRA,13.598,86.4,2
Germany,DEU,1950,C,1,France,FRA,8.346,91.7,3
Germany,DEU,1950,C,2,Ireland,IRL,10.47,89.5,3
Germany,DEU,1950,C,3,Norway,NOR,13.302,86.7,3
Germany,DEU,1950,C,4,Belgium,BEL,16.443,83.6,3
Germany,DEU,1950,C,5,Netherlands,NLD,17.157,82.8,3
Germany,DEU,1960,C,1,Canada,CAN,6.524,93.5,3
Germany,DEU,1960,C,2,Australia,AUS,6.896,93.1,3
Germany,DEU,1960,C,3,United Kingdom,GBR,7.88,92.1,3
Germany,DEU,1960,C,4,France,FRA,8.582,91.4,3
Germany,DEU,1960,C,5,Denmark,DNK,9.992,90.0,3
Germany,DEU,1970,C,1,Australia,AUS,5.025,95.0,3
Germany,DEU,1970,C,2,United Kingdom,GBR,6.288,93.7,3
Germany,DEU,1970,C,3,France,FRA,7.553,92.4,3
Germany,DEU,1970,C,4,Japan,JPN,7.664,92.3,3
Germany,DEU,1970,C,5,Canada,CAN,9.533,90.5,3
Germany,DEU,1980,C,1,Australia,AUS,5.169,94.8,3
Germany,DEU,1980,C,2,United Kingdom,GBR,6.769,93.2,3
Germany,DEU,1980,C,3,France,FRA,8.799,91.2,3
Germany,DEU,1980,C,4,Norway,NOR,10.298,89.7,3
Germany,DEU,1980,C,5,Denmark,DNK,10.379,89.6,3
Germany,DEU,1990,C,1,United Kingdom,GBR,5.103,94.9,3
Germany,DEU,1990,C,2,Australia,AUS,6.074,93.9,3
Germany,DEU,1990,C,3,Norway,NOR,8.862,91.1,3
Germany,DEU,1990,C,4,Canada,CAN,10.886,89.1,3
Germany,DEU,1990,C,5,Sweden,SWE,10.888,89.1,3
Germany,DEU,2000,C,1,United Kingdom,GBR,1.99,98.0,3
Germany,DEU,2000,C,2,Canada,CAN,4.471,95.5,3
Germany,DEU,2000,C,3,Australia,AUS,4.964,95.0,3
Germany,DEU,2000,C,4,Japan,JPN,6.942,93.1,3
Germany,DEU,2000,C,5,France,FRA,7.365,92.6,3
Greece,GRC,1870,C,1,Finland,FIN,1.851,98.1,3
Greece,GRC,1870,C,2,Venezuela,VEN,4.446,95.6,2
Greece,GRC,1870,C,3,Argentina,ARG,6.129,93.9,3
Greece,GRC,1870,C,4,Russia,RUS,7.788,92.2,2
Greece,GRC,1870,C,5,Japan,JPN,8.992,91.0,3
Greece,GRC,1880,C,1,Finland,FIN,3.366,96.6,2
Greece,GRC,1880,C,2,Argentina,ARG,6.123,93.9,2
Greece,GRC,1880,C,3,Spain,ESP,6.378,93.6,2
Greece,GRC,1880,C,4,Venezuela,VEN,6.871,93.1,2
Greece,GRC,1880,C,5,South Africa,ZAF,8.1,91.9,2
Greece,GRC,1890,C,1,Finland,FIN,5.372,94.6,3
Greece,GRC,1890,C,2,Spain,ESP,6.753,93.2,3
Greece,GRC,1890,C,3,Poland,POL,6.857,93.1,2
Greece,GRC,1890,C,4,Venezuela,VEN,10.017,90.0,2
Greece,GRC,1890,C,5,South Africa,ZAF,11.002,89.0,3
Greece,GRC,1900,C,1,Japan,JPN,2.445,97.6,2
Greece,GRC,1900,C,2,Finland,FIN,9.307,90.7,2
Greece,GRC,1900,C,3,Spain,ESP,10.247,89.8,2
Greece,GRC,1900,C,4,Portugal,PRT,10.402,89.6,2
Greece,GRC,1900,C,5,Venezuela,VEN,10.424,89.6,2
Greece,GRC,1910,C,1,Japan,JPN,2.743,97.3,2
Greece,GRC,1910,C,2,Spain,ESP,7.83,92.2,2
Greece,GRC,1910,C,3,Finland,FIN,7.945,92.1,2
Greece,GRC,1910,C,4,Italy,ITA,9.733,90.3,2
Greece,GRC,1910,C,5,Bolivia,BOL,11.685,88.3,2
Greece,GRC,1920,C,1,Finland,FIN,6.595,93.4,3
Greece,GRC,1920,C,2,Japan,JPN,8.342,91.7,3
Greece,GRC,1920,C,3,Poland,POL,8.731,91.3,2
Greece,GRC,1920,C,4,Italy,ITA,8.966,91.0,3
Greece,GRC,1920,C,5,Spain,ESP,11.387,88.6,3
Greece,GRC,1930,C,1,Spain,ESP,2.543,97.5,2
Greece,GRC,1930,C,2,Finland,FIN,5.161,94.8,2
Greece,GRC,1930,C,3,Italy,ITA,7.196,92.8,2
Greece,GRC,1930,C,4,Chile,CHL,8.892,91.1,2
Greece,GRC,1930,C,5,Japan,JPN,10.137,89.9,2
Greece,GRC,1940,C,1,Italy,ITA,9.116,90.9,3
Greece,GRC,1940,C,2,Hungary,HUN,10.135,89.9,2
Greece,GRC,1940,C,3,Uruguay,URY,11.021,89.0,3
Greece,GRC,1940,C,4,Spain,ESP,11.523,88.5,3
Greece,GRC,1940,C,5,Japan,JPN,14.578,85.4,2
Greece,GRC,1950,C,1,Spain,ESP,6.912,93.1,4
Greece,GRC,1950,C,2,Hungary,HUN,9.928,90.1,3
Greece,GRC,1950,C,3,Italy,ITA,11.937,88.1,4
Greece,GRC,1950,C,4,Russia,RUS,13.852,86.1,3
Greece,GRC,1950,C,5,Finland,FIN,14.303,85.7,4
Greece,GRC,1960,C,1,Russia,RUS,6.193,93.8,3
Greece,GRC,1960,C,2,Uruguay,URY,8.774,91.2,3
Greece,GRC,1960,C,3,Jamaica,JAM,10.758,89.2,4
Greece,GRC,1960,C,4,Ireland,IRL,13.166,86.8,4
Greece,GRC,1960,C,5,Italy,ITA,13.327,86.7,4
Greece,GRC,1970,C,1,Spain,ESP,6.651,93.3,4
Greece,GRC,1970,C,2,Ireland,IRL,11.811,88.2,4
Greece,GRC,1970,C,3,Uruguay,URY,12.595,87.4,3
Greece,GRC,1970,C,4,Italy,ITA,13.379,86.6,4
Greece,GRC,1970,C,5,Russia,RUS,13.549,86.5,3
